,County,Republicans 2016,Democrats 2016,Green 2016,Libertarians 2016,Total Population,GeoType,GEOID,GeoName,TotalPop,discuss,discussOppose,CO2limits,CO2limitsOppose,trustclimsciSST,trustclimsciSSTOppose,regulate,regulateOppose,supportRPS,supportRPSOppose,fundrenewables,fundrenewablesOppose,mediaweekly,mediaweeklyOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmUS,harmUSOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose
2784,"Franklin County, North Carolina",54.57828907765367,42.8432880743763,,2.5784228479700357,58910,County,37069,"Franklin County, North Carolina",41831,28.660999999999998,71.209,69.76899999999999,28.459,70.19,27.184,73.91199999999999,24.475,64.572,33.871,80.767,18.086,,,67.653,12.204,50.673,34.361999999999995,44.467,27.906,54.225,45.474,38.208,47.504,54.668,32.103,59.393,25.558000000000003,67.115,19.062,67.626,19.355999999999998,49.865,49.63
2785,"Halifax County, North Carolina",35.98729954583819,62.867248100960566,,1.1454523532012382,54904,County,37083,"Halifax County, North Carolina",37010,27.708000000000002,72.221,73.38,24.178,72.003,23.308000000000003,75.83,21.638,67.172,30.526,81.888,16.483,,,71.32,7.513999999999999,52.225,34.48,45.672,21.838,59.953,39.824,43.606,38.226,59.446000000000005,23.883000000000003,63.20399999999999,18.641,69.096,13.98,70.515,14.27,57.095,41.783
2786,"Wayne County, Pennsylvania",68.27185334227589,28.607198748043817,0.8629555108428348,1.8779342723004693,52027,County,42127,"Wayne County, Pennsylvania",38696,29.480999999999998,70.541,63.485,35.492,67.41199999999999,30.177,74.906,23.789,61.607,37.481,80.209,19.189,,,63.655,17.124000000000002,47.849,36.57,43.173,32.666,52.663000000000004,47.513000000000005,34.007,56.68,52.091,39.606,56.628,31.857,65.335,24.31,64.461,25.189,44.979,54.71
2787,"Bristol County, Rhode Island",36.03640040444894,58.77451971688574,1.2659251769464106,3.7856420626895857,49948,County,44001,"Bristol County, Rhode Island",33911,35.717,64.452,71.783,26.386999999999997,73.946,23.576999999999998,77.289,21.863000000000003,68.66,30.427,84.37299999999999,15.050999999999998,,,71.347,12.458,54.803000000000004,31.766,51.81,29.03,59.589,40.446,36.719,54.613,57.471000000000004,35.205999999999996,63.553000000000004,26.778000000000002,71.422,19.137999999999998,70.627,20.866999999999997,51.227,48.176
2788,"Charleston County, South Carolina",42.782485072504976,50.63861245379585,0.9513790162069944,4.130224623258459,347961,County,45019,"Charleston County, South Carolina",250419,35.417,64.83,71.109,27.588,73.082,24.703000000000003,74.2,24.889,66.373,32.455999999999996,84.11,15.265,,,71.101,11.047,51.586999999999996,33.685,50.351000000000006,26.913,58.36600000000001,41.476000000000006,39.491,51.281000000000006,58.151,32.071,63.986999999999995,24.291,70.93,17.713,70.255,19.382,51.73,47.619
2789,"Buffalo County, South Dakota",34.897959183673464,60.40816326530612,,3.673469387755103,2001,County,46017,"Buffalo County, South Dakota",1031,34.929,64.842,77.533,21.191999999999997,74.971,20.699,77.172,20.726999999999997,71.367,26.528000000000002,84.64200000000001,13.982999999999999,,,75.736,8.779,59.768,25.976,54.413000000000004,22.618000000000002,66.01,34.143,46.343,42.763000000000005,65.665,25.194000000000003,70.357,18.754,75.163,14.482999999999999,75.244,15.388,56.397,43.483000000000004
2790,"Clay County, South Dakota",41.605839416058394,51.44999013612153,,5.8196883014401255,13647,County,46027,"Clay County, South Dakota",7049,38.27,61.778,75.334,24.288,75.664,22.765,76.85,22.325,69.994,29.144000000000002,85.245,13.827,,,75.27,10.805,57.585,28.628,58.17100000000001,26.631,61.369,38.641,39.231,53.967,60.376000000000005,33.588,66.828,24.737,73.868,18.628,73.835,18.805999999999997,51.145,48.765
2791,"Deuel County, South Dakota",65.67307692307692,27.40384615384616,,5.625,4301,County,46039,"Deuel County, South Dakota",3050,30.869,69.155,64.32,34.116,65.475,31.189,70.431,27.835,61.263000000000005,36.887,80.971,17.557000000000002,,,65.673,14.975999999999999,48.223,36.275999999999996,43.341,32.163000000000004,53.036,46.989,35.5,55.14,53.716,37.515,58.378,29.671,67.12899999999999,22.662,66.596,23.711,45.968999999999994,53.301
2792,"Dewey County, South Dakota",42.35500878734622,51.962507322788525,,4.159343878148799,5654,County,46041,"Dewey County, South Dakota",3026,36.431999999999995,63.324,75.517,22.844,71.758,23.235,74.795,22.759,68.093,29.374000000000002,83.978,14.113,,,75.183,8.847999999999999,57.735,27.79,52.86,23.729,65.495,34.606,46.596000000000004,44.176,65.52199999999999,26.15,69.851,19.395,75.096,14.991,75.218,16.01,56.626000000000005,42.8
2793,"Jackson County, South Dakota",65.93607305936074,29.497716894977174,,3.287671232876712,2875,County,46071,"Jackson County, South Dakota",1825,36.069,63.67,66.396,32.44,65.292,31.199,68.806,29.559,60.794,37.05,81.638,16.378,,,69.192,13.31,50.191,32.465,47.482,29.69,57.325,42.638000000000005,41.383,51.6,59.95399999999999,33.521,64.059,25.75,70.259,20.906999999999996,69.935,21.936999999999998,49.653999999999996,49.842
2794,"Orange County, Florida",35.74404543788934,60.384573103700994,0.8737632832539391,2.6511542689629906,1104150,County,12095,"Orange County, Florida",778147,31.05,68.625,73.152,25.586,75.889,22.296999999999997,75.903,22.645,69.152,29.616,83.777,15.065999999999999,,,69.277,11.117,53.46,32.504,48.566,24.765,58.455,41.99,42.457,48.388000000000005,60.79,30.051,65.988,23.351999999999997,70.584,18.3,71.569,18.859,53.835,45.998000000000005
2795,"Gadsden County, Florida",30.440690248652558,67.91068436070475,0.3532768694234341,1.0326554644684995,46557,County,12039,"Gadsden County, Florida",32211,29.053,71.165,73.844,24.345,74.626,21.581,77.065,20.99,69.25399999999999,28.709,82.988,15.609000000000002,,,73.02600000000001,6.7410000000000005,55.365,32.01,49.551,20.334,61.324,39.086,44.576,40.223,60.997,24.114,65.108,18.417,70.407,13.509,70.663,15.004000000000001,57.911,41.114
2796,"Brevard County, Florida",57.778753376153624,38.02447691490343,0.8592688738519486,3.0015556552362592,538036,County,12009,"Brevard County, Florida",400434,30.66,69.078,66.137,32.594,70.667,26.906999999999996,73.402,25.6,64.579,33.955,82.057,17.134,,,69.501,14.380999999999998,51.606,32.72,45.254,32.106,53.034,46.952,36.14,55.658,53.467,38.128,59.114,30.075,67.903,21.08,66.453,24.576999999999998,47.137,52.158
2797,"Hart County, Georgia",72.29334127220403,25.63262875855909,,2.074029969236876,24650,County,13147,"Hart County, Georgia",17760,25.71,74.49,55.232,43.066,63.518,33.747,68.778,29.76,57.522,41.318999999999996,77.714,21.497,,,59.693000000000005,17.531,43.226000000000006,40.558,35.609,34.005,46.018,54.293,33.274,53.156000000000006,48.54600000000001,39.551,50.183,33.124,58.348,26.094,56.396,29.079,44.102,55.287
2798,"Randolph County, Georgia",43.86873920552677,55.16407599309154,,0.9671848013816924,7489,County,13243,"Randolph County, Georgia",4908,30.851999999999997,69.318,73.148,26.193,75.61399999999999,21.798000000000002,76.764,21.866999999999997,69.559,29.346999999999998,82.709,16.086,,,73.623,6.706,54.292,30.857,52.282,19.577,60.953,39.282,44.817,38.083,61.736999999999995,23.831,63.934,18.174,68.31,14.193,67.307,15.65,57.721000000000004,41.67
2799,"Upson County, Georgia",66.71548883192969,31.77407543024533,,1.5104357378249726,27327,County,13293,"Upson County, Georgia",18203,27.174,72.98100000000001,60.85,37.928000000000004,67.131,30.491,70.994,27.633000000000003,60.265,38.677,78.803,20.229,,,63.665,14.42,46.425,37.622,40.779,29.557,49.907,50.338,35.944,49.613,51.92,35.48,53.56,29.174,60.37,23.101999999999997,58.727,25.448,47.715,51.765
2800,"Boone County, Iowa",53.33237986270022,39.45223112128145,0.7437070938215103,4.598112128146453,26264,County,19015,"Boone County, Iowa",18156,31.283,68.76100000000001,66.726,32.330999999999996,69.475,27.467,73.34100000000001,24.604,64.94,33.652,82.506,16.064,,,67.65899999999999,14.386,50.913999999999994,34.071999999999996,46.738,31.374000000000002,54.751000000000005,45.376000000000005,35.489000000000004,56.198,54.407,37.529,60.51,29.078000000000003,69.104,21.479,67.608,24.311,47.038000000000004,52.47
2801,"Caribou County, Idaho",74.95881383855023,8.929159802306424,0.4942339373970346,2.1087314662273475,6925,County,16029,"Caribou County, Idaho",4441,30.976,68.738,51.845,46.783,58.818000000000005,40.036,64.029,35.798,53.071999999999996,45.543,76.99600000000001,21.651999999999997,,,56.995,22.784000000000002,40.461,40.983999999999995,35.433,39.109,43.743,56.111000000000004,31.754,61.076,48.019,44.23,51.427,36.92,59.291000000000004,30.923000000000002,59.053000000000004,31.928,39.751999999999995,59.913999999999994
2802,"Camas County, Idaho",68.44741235392321,18.36393989983305,2.504173622704508,3.8397328881469113,1078,County,16025,"Camas County, Idaho",814,35.222,64.48100000000001,60.472,38.021,63.028,35.019,67.207,32.056999999999995,57.65,40.604,79.635,18.629,,,64.04899999999999,16.98,46.107,36.754,42.778999999999996,33.473,50.92,48.963,35.779,57.812,53.489,39.171,57.458,31.355999999999998,65.028,25.424,64.95100000000001,26.519000000000002,45.192,54.251000000000005
2803,"Monona County, Iowa",68.83977900552486,27.491712707182323,0.4861878453038674,2.475138121546961,9180,County,19133,"Monona County, Iowa",6594,28.842,71.16,62.597,36.239000000000004,65.768,30.808000000000003,71.304,26.846999999999998,61.488,36.821,80.991,17.48,,,64.46600000000001,15.777999999999999,47.717,37.082,41.727,33.001,51.623000000000005,48.468999999999994,34.548,56.247,52.325,38.634,57.501000000000005,30.685,66.547,22.961,65.058,25.859,45.158,54.218
2804,"Cass County, Illinois",63.63276612584093,31.994459833795013,0.9893153937475268,3.3834586466165413,13608,County,17017,"Cass County, Illinois",9043,30.29,69.418,69.406,28.816,68.563,29.166999999999998,74.42399999999999,23.494,63.56399999999999,34.086999999999996,81.76899999999999,15.834000000000001,,,66.983,13.767000000000001,50.868,34.234,45.683,29.522,53.265,46.442,37.294000000000004,52.143,55.191,34.934,59.588,27.307,67.455,20.541,67.624,20.726,46.823,52.864
2805,"Tazewell County, Illinois",60.9657915923406,32.46878305207824,1.2991933319652074,5.266232023615956,133091,County,17179,"Tazewell County, Illinois",94090,28.279,71.672,59.833999999999996,37.96,66.413,31.953000000000003,72.524,26.65,61.893,36.861,80.89,17.844,,,62.882,18.274,46.873000000000005,36.228,39.582,34.865,47.744,52.188,32.266,57.226000000000006,50.178999999999995,40.194,55.042,32.275999999999996,64.048,25.01,64.038,25.984,40.746,59.108000000000004
2806,"Boundary County, Idaho",73.5728155339806,18.11650485436893,1.4951456310679612,3.1262135922330097,10860,County,16021,"Boundary County, Idaho",7585,32.339,67.41199999999999,61.527,37.376999999999995,65.882,33.048,70.192,29.565,60.148999999999994,38.716,80.49600000000001,18.667,,,62.538000000000004,18.852,46.501999999999995,36.611999999999995,42.365,34.845,48.758,51.122,33.446,59.106,51.15,41.048,55.515,33.374,63.144,26.965999999999998,63.131,27.673000000000002,43.156000000000006,56.703
2807,"Davis County, Iowa",70.52877138413686,25.29808190772421,0.6480041472265423,2.203214100570244,8651,County,19051,"Davis County, Iowa",5528,33.333,66.515,66.209,33.431999999999995,67.195,30.482,71.691,26.840999999999998,62.548,35.845,82.167,16.044,,,67.918,13.91,50.233999999999995,33.806999999999995,47.578,30.241,55.027,44.95,37.274,55.352,56.104,36.55,61.203,28.27,69.236,21.654,67.763,24.017,47.327,52.15
2808,"Clarke County, Iowa",61.43019296254256,33.21225879682179,0.4086265607264473,3.609534619750284,9177,County,19039,"Clarke County, Iowa",6145,30.430999999999997,69.536,65.5,33.157,66.419,29.584,71.835,25.913,62.621,35.330999999999996,81.542,16.554000000000002,,,67.126,13.532,49.911,35.613,44.106,30.489,55.11,44.961000000000006,37.095,53.825,55.163000000000004,35.742,60.236999999999995,27.901999999999997,68.899,20.636999999999997,67.544,23.414,47.992,51.188
2809,"Douglas County, Illinois",70.40425268883669,24.057361849425146,1.1002596118185188,4.438125849919643,19708,County,17041,"Douglas County, Illinois",13189,29.715999999999998,69.969,62.698,35.027,62.69,34.516,69.905,28.208000000000002,58.004,39.885999999999996,79.985,17.705,,,62.62,17.185,45.523999999999994,37.873000000000005,40.202,33.928000000000004,48.451,51.256,34.46,56.176,51.713,39.308,55.485,31.535999999999998,64.348,24.581999999999997,64.445,24.886,43.66,55.786
2810,"Elk County, Pennsylvania",70.04475241807421,26.252345892882925,0.5557961599538039,2.677926952504692,32270,County,42047,"Elk County, Pennsylvania",23203,27.502,72.435,63.05,35.783,66.672,30.64,75.175,23.471,61.56100000000001,37.459,80.593,18.91,,,63.27,16.464000000000002,46.653999999999996,38.4,41.457,33.473,51.955,48.281000000000006,33.36,57.173,51.383,40.082,55.81,32.258,63.998999999999995,25.554000000000002,63.843999999999994,25.875,44.556999999999995,54.916000000000004
2811,"Northumberland County, Pennsylvania",69.82356809928227,26.261759743787714,0.8206799919933659,2.5935775356724147,92907,County,42097,"Northumberland County, Pennsylvania",68179,27.366,72.625,62.544,36.204,65.833,31.389,73.63600000000001,24.436,60.641999999999996,37.845,79.09100000000001,19.284000000000002,,,61.522,18.137999999999998,46.563,38.302,39.116,33.939,51.636,48.582,33.546,56.288000000000004,51.19,39.638000000000005,55.055,32.53,63.269,26.23,62.506,27.022,44.461000000000006,55.022
2812,"Tioga County, Pennsylvania",74.58174685589016,21.01073035652475,0.7730471904926733,2.9825775931694936,41404,County,42117,"Tioga County, Pennsylvania",29183,28.896,70.955,61.693000000000005,37.645,66.059,32.134,73.779,25.183000000000003,60.115,39.065,79.973,19.401,,,63.166000000000004,17.748,46.74,36.946999999999996,41.483999999999995,34.514,51.534,48.602,33.361999999999995,58.18,51.417,41.137,55.817,33.089,64.468,25.761,63.483000000000004,26.553,43.851000000000006,55.905
2813,"Colleton County, South Carolina",52.71313330625036,44.19940804364227,0.4584760025535373,1.520515350240845,39010,County,45029,"Colleton County, South Carolina",25919,26.59,73.407,65.52,32.4,69.295,27.444000000000003,72.419,25.915,63.691,34.148,79.77600000000001,18.656,,,65.69800000000001,11.175999999999998,47.961999999999996,37.038000000000004,41.81,26.663,53.96,45.871,38.734,47.007,54.883,30.24,58.81399999999999,24.0,65.67,18.25,65.15,20.066,50.553999999999995,48.562
2814,"Dillon County, South Carolina",48.19596443228453,49.86320109439124,0.4616963064295486,0.6754445964432284,31419,County,45033,"Dillon County, South Carolina",20409,28.775,71.157,70.501,27.406999999999996,69.553,25.996,73.155,24.599,64.415,32.814,80.959,16.914,,,69.859,8.136000000000001,50.255,35.115,44.976000000000006,22.465,59.103,40.685,43.188,42.119,59.453,25.342,62.669,19.625999999999998,68.275,15.199000000000002,68.23100000000001,16.675,56.034,42.668
2815,"Hughes County, South Dakota",63.30600758595375,29.964517313104118,,5.872996451731311,16939,County,46065,"Hughes County, South Dakota",12077,31.085,68.954,61.94,36.616,64.518,32.329,68.42399999999999,30.002,59.567,38.946,80.19,18.669,,,63.91,17.386,46.263000000000005,37.412,42.135,35.034,50.097,49.915,34.051,57.4,51.757,40.582,56.748000000000005,32.598,65.293,25.323,64.766,26.304000000000002,44.328,55.317
2816,"Pennington County, South Dakota",62.42852055884879,29.479901971052136,,6.9918937600804325,98925,County,46103,"Pennington County, South Dakota",69564,29.189,70.828,61.808,37.012,67.03399999999999,30.663,66.68,31.064,59.722,38.298,78.003,19.844,,,62.106,19.256,46.328,37.528,41.786,35.306999999999995,48.159,51.907,33.111999999999995,57.739,50.093999999999994,42.003,55.208,34.361,62.511,28.511,62.93,27.956,42.985,56.915
2817,"Ziebach County, South Dakota",48.04177545691906,45.95300261096606,,3.655352480417754,2687,County,46137,"Ziebach County, South Dakota",1483,37.866,61.79600000000001,75.12899999999999,23.773000000000003,71.73899999999999,24.311999999999998,74.472,23.686999999999998,67.821,29.871,84.28,13.879000000000001,,,75.417,9.128,57.873000000000005,26.884,54.37,23.785,65.29899999999999,34.741,47.225,44.756,66.251,26.459,70.566,19.464000000000002,75.334,15.465,75.298,16.344,55.765,43.86600000000001
2818,"Bledsoe County, Tennessee",77.87096774193549,19.26881720430108,0.3870967741935484,2.043010752688172,12908,County,47007,"Bledsoe County, Tennessee",9527,27.893,71.917,62.207,37.21,67.316,31.723000000000003,72.304,27.576999999999998,61.83,37.458,79.40899999999999,20.368,,,62.965,17.801,47.93,35.294000000000004,43.145,32.662,48.885,50.816,33.368,54.46,51.215,38.157,54.912,31.697,63.047,24.938000000000002,62.302,24.581,43.191,56.577
2819,"Coffee County, Tennessee",72.42523247046995,23.83010806735361,0.5679819050012567,2.588590098014577,52245,County,47031,"Coffee County, Tennessee",36017,26.404,73.563,57.498999999999995,40.787,64.109,33.245,69.86399999999999,29.344,58.895,40.062,78.127,21.601,,,59.661,19.32,44.434,39.595,37.655,36.169000000000004,46.915,52.898,31.998,55.507,48.845,39.93,52.396,33.709,61.653,25.855,61.077,26.2,42.581,56.843
2820,"Davidson County, Tennessee",34.266995398031675,60.30609385090922,0.995129955848724,3.890348864130236,624073,County,47037,"Davidson County, Tennessee",436824,32.022,67.938,72.291,26.633000000000003,74.2,23.372,77.59,21.445,68.925,30.074,83.874,15.443,,,69.65100000000001,9.449,55.476000000000006,31.041999999999998,50.9,25.479,60.897,39.049,40.971000000000004,45.593999999999994,60.532,28.045,64.615,22.186999999999998,71.62,15.342,70.249,15.969000000000001,53.663999999999994,45.838
2821,"Jefferson County, Tennessee",77.7087501316205,18.374223438980728,0.6054543540065284,2.616615773402127,50761,County,47089,"Jefferson County, Tennessee",36063,28.449,71.492,59.756,39.606,66.381,32.792,72.154,27.96,61.675,37.821999999999996,79.877,20.44,,,61.773,19.266,47.173,35.34,41.566,35.041,48.027,51.663000000000004,32.211,55.854,50.022,39.599000000000004,53.674,33.175,62.253,25.64,61.538999999999994,25.462,42.118,57.758
2822,"Johnson County, Tennessee",82.3672971323978,15.070164734594266,0.5948749237339841,1.5558267236119585,18131,County,47091,"Johnson County, Tennessee",13588,26.381,73.421,56.70399999999999,41.945,61.68899999999999,36.092,67.995,31.252,56.57,42.147,76.816,22.394000000000002,,,59.019,19.555,43.425,39.43,37.260999999999996,35.010999999999996,45.975,53.755,32.467,55.115,49.089,39.577,51.776,33.604,60.321999999999996,26.963,59.69,26.838,42.155,57.153
2823,"Mineral County, Nevada",59.03855783675513,31.89784677015523,,4.406609914872308,4748,County,32021,"Mineral County, Nevada",3357,33.518,66.212,65.46,32.649,65.717,30.383000000000003,70.082,28.375,61.428000000000004,36.537,80.059,18.225,,,66.141,14.075,48.67,35.16,43.291000000000004,30.641,54.736000000000004,45.208999999999996,38.79,51.18,55.893,34.583,59.812,27.543000000000003,67.187,21.164,66.862,23.134,48.852,50.161
2824,"Orleans County, New York",69.26204999401986,25.876091376629592,1.0704461188853007,3.7914125104652547,42631,County,36073,"Orleans County, New York",29594,27.16,72.245,65.561,32.549,66.191,30.208000000000002,74.999,22.936999999999998,60.089,38.014,79.35300000000001,19.142,,,61.729,16.639,46.306999999999995,36.647,40.074,33.027,51.82899999999999,47.71,34.058,54.147,51.6,37.829,55.806000000000004,30.861,63.842,23.819000000000003,63.62,24.676,45.128,54.193000000000005
2825,"St. Lawrence County, New York",52.483358934971825,41.699379871422884,2.122091369403197,3.6951698242020825,110843,County,36089,"St. Lawrence County, New York",71897,32.095,67.794,72.238,25.983,70.937,25.853,78.344,19.882,65.583,32.725,83.56700000000001,15.335,,,70.30199999999999,11.957,53.076,33.109,48.927,28.516,60.57,39.385999999999996,37.816,52.048,57.471000000000004,33.400999999999996,62.839,25.691999999999997,71.313,18.325,71.11,19.508,50.468999999999994,48.84
2826,"Wayne County, New York",59.93496912399585,33.82152030165582,1.4208426689983058,4.822667905350019,92715,County,36117,"Wayne County, New York",64316,29.095,70.887,67.646,30.712,69.84100000000001,27.783,76.86,21.404,61.968,36.468,81.476,17.59,,,64.333,15.770999999999999,49.715,35.509,43.895,33.135,54.425,45.498999999999995,34.016999999999996,55.236999999999995,52.41,38.304,57.978,30.683000000000003,67.234,22.505,66.143,24.224,45.626999999999995,54.133
2827,"Cuyahoga County, Ohio",30.844435299967426,65.83577662328756,0.8617526533271608,2.147694734495825,1288204,County,39035,"Cuyahoga County, Ohio",873529,30.775,69.167,71.054,27.679000000000002,74.249,22.62,76.505,22.073,70.437,28.729,84.932,13.780999999999999,,,74.30199999999999,8.841000000000001,54.758,31.808000000000003,52.11,24.497,58.251999999999995,42.099,39.574,48.963,59.513999999999996,29.250999999999998,64.459,22.075,70.188,17.84,70.92,17.776,52.978,46.415
2828,"Greene County, Ohio",59.65617269222558,35.190184973566225,0.8112214785327692,3.979505983700225,159981,County,39057,"Greene County, Ohio",106825,30.976999999999997,68.975,59.70399999999999,39.389,67.9,30.173000000000002,72.417,26.621,62.931999999999995,36.329,81.789,17.474,,,64.945,16.749000000000002,49.49100000000001,34.286,44.907,34.06,49.21,50.982,32.825,59.119,51.06100000000001,40.806999999999995,56.994,32.755,65.494,24.925,64.062,28.160999999999998,43.875,56.143
2829,"Comanche County, Oklahoma",58.925055377799644,35.19259168102387,,5.882352941176469,118463,County,40031,"Comanche County, Oklahoma",77621,32.997,66.815,68.375,30.674,68.16,29.164,71.531,27.718000000000004,62.971000000000004,35.274,81.053,18.052,,,68.58800000000001,12.581,50.713,33.945,46.398999999999994,29.199,56.744,43.074,40.097,50.313,57.809,33.143,62.262,25.78,69.117,19.979,68.262,22.363000000000003,50.52,49.2
2830,"Lamar County, Alabama",83.95613908526906,14.932910113980665,0.2164189871591401,0.8945318135911123,14501,County,1075,"Lamar County, Alabama",10112,24.956999999999997,75.028,54.975,43.629,60.456,37.466,66.777,32.495,55.424,43.379,75.835,23.22,,,56.85,19.88,41.332,40.711999999999996,33.396,35.753,45.07,54.933,32.698,53.778999999999996,48.824,39.15,51.568000000000005,32.434,58.644,27.49,57.68600000000001,28.471999999999998,41.303999999999995,57.928999999999995
2831,"Arenac County, Michigan",63.08166823119217,30.01206919672791,0.7241518036743999,5.820034866568326,16230,County,26011,"Arenac County, Michigan",11423,28.403000000000002,71.40100000000001,66.294,32.053000000000004,66.801,29.750999999999998,73.595,24.521,62.56100000000001,35.751999999999995,81.206,17.548,,,64.975,15.212,48.646,36.535,42.376999999999995,31.941,50.595,49.455,34.424,55.277,52.073,37.903,56.351000000000006,30.256999999999998,65.53,22.478,64.881,23.888,45.336000000000006,54.06100000000001
2832,"Dickinson County, Michigan",65.29680365296804,29.855403348554034,0.9360730593607304,3.4246575342465757,26585,County,26043,"Dickinson County, Michigan",18884,29.37,70.59100000000001,63.27,35.406,66.16,31.23,72.006,26.631,61.103,37.846,80.734,18.531,,,63.705,17.516,47.646,37.203,40.88,35.292,47.838,52.201,32.541,58.202,50.007,41.343999999999994,54.808,33.099000000000004,64.908,24.494,63.806999999999995,26.191999999999997,42.832,56.976000000000006
2833,"Roscommon County, Michigan",62.450138079165384,32.885854556612465,1.089291193617674,3.1681497391837987,24864,County,26143,"Roscommon County, Michigan",19053,30.164,69.59899999999999,68.048,30.625,68.074,28.899,74.347,23.999000000000002,63.73,34.718,82.15,16.637,,,67.202,14.241,50.358000000000004,34.899,45.673,30.826999999999998,52.522,47.498999999999995,35.506,55.09,53.788000000000004,37.109,58.315,29.173000000000002,67.281,21.546999999999997,66.615,22.883000000000003,46.565,52.945
2834,"Aitkin County, Minnesota",60.05443658138268,34.12084921066957,0.7294501905280348,2.8633641807294503,16036,County,27001,"Aitkin County, Minnesota",12343,29.889,70.092,66.257,32.19,67.585,29.165,72.997,25.385,62.793,35.367,80.764,18.094,,,66.892,14.661,48.963,35.760999999999996,44.016999999999996,31.746,53.051,46.896,34.368,58.622,53.281000000000006,38.412,59.265,29.729,68.67399999999999,21.784000000000002,68.551,23.789,46.336999999999996,53.101000000000006
2835,"Dakota County, Minnesota",43.568807700549726,48.21633961488504,1.165053638824625,4.3151592546105775,393993,County,27037,"Dakota County, Minnesota",270043,32.437,67.617,68.26899999999999,30.362,69.26899999999999,27.863000000000003,74.742,23.820999999999998,66.403,32.494,82.634,16.846,,,70.322,13.435,51.317,33.604,50.778,30.629,55.086999999999996,44.93899999999999,34.713,59.474,54.358999999999995,38.575,61.953,29.374000000000002,71.846,20.0,70.445,23.491999999999997,47.635,52.11600000000001
2836,"Pennington County, Minnesota",59.9610253335332,32.16909009144056,0.6895517913356318,4.72193074501574,13840,County,27113,"Pennington County, Minnesota",9495,32.228,67.702,67.8,31.01,68.271,28.96,72.952,25.573,63.845,34.361999999999995,82.383,16.619,,,67.903,13.995999999999999,50.547,34.149,47.018,30.811,55.159,44.731,35.826,58.089,55.316,37.259,61.228,28.506999999999998,69.60300000000001,21.467,69.404,23.315,47.266999999999996,52.258
2837,"Rice County, Minnesota",47.89086507123567,44.81174535183288,1.1981252133966538,3.817860135953069,63003,County,27131,"Rice County, Minnesota",40278,35.585,64.36,72.90899999999999,26.335,72.59,25.197,75.89,22.951,67.668,30.91,83.475,15.464,,,71.327,11.349,55.93899999999999,29.645,54.265,26.962,60.001000000000005,39.865,38.515,56.178000000000004,58.961999999999996,34.535,65.219,25.651999999999997,73.36,18.9,72.578,21.015,50.467,49.303000000000004
2838,"Caldwell County, Missouri",74.98259456950571,19.42446043165468,0.6033882571362265,4.3629612439080985,9308,County,29025,"Caldwell County, Missouri",6284,28.236,71.753,60.466,37.942,63.062,34.098,68.907,29.389,58.598,39.693000000000005,79.346,19.229,,,61.675,18.063,45.262,38.327,39.328,34.893,48.816,50.82,33.87,55.111999999999995,50.637,39.646,55.614,32.376,64.525,25.0,63.865,25.516,43.023999999999994,56.515
2839,"Macon County, Missouri",76.44808022166512,20.029027576197386,0.7520781105686767,2.3090117429740067,15511,County,29121,"Macon County, Missouri",10679,27.489,72.453,55.966,42.428999999999995,61.957,35.646,67.73,30.903000000000002,57.08,41.045,78.819,19.551,,,60.622,17.909000000000002,44.383,38.516,37.061,34.565,49.422,50.278,34.67,53.501999999999995,51.493,37.744,56.103,30.673000000000002,64.682,24.281999999999996,63.631,25.215,42.275,57.101000000000006
2840,"Scotland County, Missouri",77.48983739837398,18.546747967479675,0.9146341463414632,2.540650406504065,4816,County,29199,"Scotland County, Missouri",3110,31.119,68.737,63.803999999999995,34.704,63.528999999999996,33.507,69.124,28.889,58.867,38.991,79.852,18.043,,,64.74600000000001,15.024000000000001,47.161,36.486,42.651,31.522,52.723,46.858999999999995,36.777,52.817,54.173,36.295,58.738,29.004,67.107,22.62,66.60600000000001,22.829,46.093999999999994,53.118
2841,"Sullivan County, Missouri",75.84541062801931,21.175523349436396,0.3623188405797101,2.334943639291465,6778,County,29211,"Sullivan County, Missouri",4519,30.899,68.953,64.566,33.917,63.402,33.36,69.294,28.531999999999996,59.338,38.321999999999996,79.874,17.930999999999997,,,65.722,14.287,48.25,35.979,42.81100000000001,30.566,54.175,45.38,38.971,50.446999999999996,55.798,34.49,60.195,27.485,68.041,21.433000000000003,67.553,21.791,47.222,52.04600000000001
2842,"Webster County, Missouri",76.86638705811863,19.011384062312764,0.5092869982025165,3.079688436189335,35918,County,29225,"Webster County, Missouri",23622,28.256999999999998,71.71300000000001,61.821999999999996,37.177,65.792,32.583,70.028,28.796999999999997,60.533,38.289,79.399,19.551,,,61.461000000000006,18.792,46.011,36.701,40.994,35.071,48.011,51.59,33.126999999999995,55.895,50.06399999999999,40.626999999999995,55.398999999999994,33.347,63.869,26.258000000000003,63.108000000000004,26.358,41.913999999999994,58.00899999999999
